200
400
187,57
188,42
189,48
190,36
191,36
192,39
193,33
194,15
195,24
196,9
197,15
198,9
199,3
200,0
201,6
202,18
203,33
204,39
205,39
206,90
207,105
208,96
209,63
210,78
211,135
212,99
213,171
214,111
215,231
216,204
217,141
218,273
219,159
220,312
221,297
222,204
223,240
224,333
225,381
226,264
227,336
228,447
229,318
230,345
231,240
232,423
233,321
234,294
235,546
236,339
237,327
238,591
239,291
240,378
241,648
242,480
243,444
244,699
245,447
246,492
247,477
248,696
249,492
250,777
251,531
252,798
253,564
254,486
255,684
256,741
257,897
258,522
259,759
260,969
261,840
262,540
263,504
264,876
265,945
266,750
267,765
268,1086
269,708
270,927
271,876
272,633
273,558
274,552
275,1095
276,675
277,909
278,1164
279,981
280,891
281,825
282,702
283,606
284,999
285,633
286,1380
287,1002
288,699
289,1410
290,1365
291,687
292,1044
293,702
294,1398
295,744
296,1530
297,1131
298,816
299,1179
300,936
301,1209
302,1134
303,1575
304,1239
305,816
306,1530
307,1068
308,996
309,1215
310,1350
311,1866
312,1854
313,1044
314,1854
315,1398
316,993
317,1098
318,1557
319,1533
320,2049
321,1461
322,1308
323,1539
324,1977
325,1518
326,1902
327,2184
328,1194
329,1731
330,2238
331,1446
332,2253
333,1968
334,2196
335,1761
336,2421
337,1290
338,1746
339,2109
340,1725
341,2559
342,2055
343,2586
344,1563
345,1530
346,1545
347,2289
348,2673
349,1461
350,1416
351,1704
352,2370
353,1590
354,3066
355,1539
356,2013
357,2685
358,1494
359,2322
360,2064
361,2205
362,1707
363,2373
364,2547
365,2268
366,2529
367,3339
368,2649
369,3024
370,2541
371,2538
372,1899
373,3498
374,2784
375,3516
376,3213
377,2010
378,3570
379,2088
380,2088
381,1926
382,1845
383,2622
384,2121
385,2688
386,2880
387,3822
388,3315
389,3816
390,3276
391,2088
392,2841
393,2400
394,2343
395,3423
396,2574
397,3345
398,4041
399,2499
400,2748
400
1,0
2,6
3,6
4,9
5,15
6,21
7,33
8,33
9,30
10,45
11,39
12,45
13,45
14,45
15,78
16,45
17,90
18,45
19,75
20,63
21,93
22,84
23,57
24,105
25,87
26,72
27,141
28,141
29,141
30,96
31,102
32,120
33,105
34,108
35,132
36,153
37,183
38,117
39,165
40,141
41,141
42,123
43,150
44,114
45,228
46,237
47,114
48,195
49,237
50,210
51,147
52,222
53,240
54,255
55,261
56,282
57,249
58,267
59,153
60,195
61,258
62,213
63,201
64,300
65,213
66,339
67,168
68,237
69,171
70,246
71,210
72,186
73,207
74,249
75,297
76,276
77,342
78,228
79,351
80,198
81,312
82,432
83,372
84,279
85,354
86,234
87,456
88,309
89,282
90,384
91,354
92,333
93,321
94,261
95,354
96,402
97,312
98,249
99,267
100,492
101,354
102,390
103,471
104,312
105,273
106,285
107,273
108,489
109,387
110,411
111,321
112,378
113,432
114,381
115,378
116,432
117,387
118,261
119,273
120,201
121,384
122,225
123,255
124,234
125,264
126,369
127,234
128,354
129,339
130,195
131,273
132,300
133,243
134,285
135,327
136,189
137,192
138,264
139,195
140,186
141,225
142,219
143,255
144,144
145,168
146,147
147,183
148,135
149,219
150,171
151,246
152,156
153,165
154,183
155,141
156,204
157,219
158,111
159,144
160,204
161,195
162,135
163,180
164,141
165,123
166,180
167,165
168,120
169,126
170,84
171,102
172,126
173,138
174,108
175,78
176,90
177,75
178,78
179,84
180,72
181,72
182,81
183,75
184,39
185,51
186,60
187,60
188,27
189,30
190,42
191,36
192,36
193,36
194,27
195,15
196,9
197,12
198,3
199,3
200,0
201,12
202,15
203,39
204,63
205,60
206,72
207,108
208,99
209,81
210,111
211,159
212,159
213,153
214,117
215,114
216,234
217,210
218,183
219,282
220,159
221,156
222,288
223,300
224,363
225,351
226,264
227,333
228,417
229,252
230,396
231,399
232,354
233,243
234,399
235,312
236,450
237,579
238,315
239,522
240,513
241,468
242,648
243,423
244,519
245,654
246,510
247,489
248,603
249,495
250,366
251,492
252,411
253,678
254,630
255,798
256,531
257,723
258,612
259,615
260,867
261,522
262,954
263,573
264,540
265,843
266,720
267,684
268,594
269,747
270,711
271,978
272,771
273,525
274,738
275,1119
276,1026
277,837
278,1188
279,699
280,1209
281,747
282,591
283,888
284,684
285,1167
286,1260
287,825
288,975
289,714
290,942
291,1272
292,1170
293,1101
294,801
295,1026
296,873
297,1158
298,1095
299,1032
300,1053
301,990
302,1182
303,1095
304,945
305,906
306,1650
307,1788
308,831
309,1038
310,846
311,1125
312,1677
313,1251
314,1302
315,1149
316,1293
317,1065
318,1656
319,1386
320,1542
321,1269
322,1527
323,1713
324,1101
325,1185
326,1059
327,1716
328,2343
329,2316
330,1158
331,1248
332,2295
333,2229
334,1335
335,1200
336,2355
337,2037
338,2103
339,2388
340,1599
341,1239
342,2091
343,1953
344,2514
345,1491
346,2841
347,2031
348,2844
349,2091
350,1467
351,2517
352,1371
353,2217
354,2274
355,1893
356,1413
357,2748
358,2244
359,1455
360,1971
361,2430
362,2397
363,1692
364,2154
365,1647
366,1950
367,2298
368,2913
369,2628
370,2361
371,1857
372,2169
373,2754
374,2895
375,3333
376,2001
377,2685
378,2634
379,2622
380,2088
381,2490
382,3327
383,3819
384,2073
385,3339
386,2496
387,1881
388,2412
389,2016
390,3363
391,2988
392,3111
393,2778
394,3753
395,3111
396,3258
397,2241
398,3987
399,2469
400,3663
400
1,3
2,9
3,9
4,21
5,18
6,24
7,27
8,30
9,39
10,30
11,33
12,39
13,42
14,51
15,36
16,66
17,48
18,60
19,81
20,93
21,96
22,63
23,108
24,108
25,60
26,123
27,81
28,93
29,153
30,117
31,117
32,105
33,132
34,99
35,171
36,108
37,132
38,93
39,102
40,96
41,147
42,165
43,147
44,180
45,192
46,135
47,240
48,183
49,189
50,246
51,192
52,189
53,147
54,246
55,264
56,162
57,183
58,147
59,246
60,213
61,207
62,315
63,189
64,225
65,330
66,303
67,177
68,351
69,294
70,348
71,342
72,252
73,333
74,234
75,225
76,255
77,342
78,270
79,369
80,327
81,375
82,408
83,363
84,237
85,384
86,303
87,363
88,459
89,339
90,462
91,450
92,387
93,237
94,504
95,426
96,372
97,339
98,345
99,420
100,267
101,405
102,327
103,357
104,480
105,267
106,291
107,429
108,465
109,396
110,381
111,462
112,246
113,321
114,264
115,453
116,441
117,393
118,306
119,300
120,321
121,255
122,318
123,360
124,369
125,345
126,192
127,249
128,309
129,201
130,339
131,273
132,309
133,258
134,327
135,306
136,207
137,255
138,330
139,252
140,264
141,255
142,288
143,288
144,291
145,198
146,222
147,258
148,255
149,204
150,204
151,225
152,117
153,228
154,237
155,216
156,231
157,228
158,189
159,186
160,141
161,189
162,156
163,147
164,174
165,141
166,105
167,159
168,162
169,102
170,144
171,69
172,72
173,120
174,84
175,81
176,78
177,120
178,69
179,66
180,99
181,51
182,78
183,39
184,84
185,63
186,63
187,33
188,60
189,33
190,45
191,36
192,36
193,24
194,30
195,12
196,15
197,12
198,6
199,3
200,0
201,6
202,30
203,45
204,45
205,66
206,66
207,108
208,66
209,126
210,117
211,84
212,96
213,153
214,207
215,111
216,180
217,210
218,198
219,183
220,261
221,315
222,225
223,309
224,285
225,219
226,186
227,222
228,387
229,285
230,465
231,432
232,447
233,528
234,249
235,261
236,420
237,423
238,273
239,561
240,558
241,651
242,399
243,522
244,564
245,609
246,591
247,600
248,414
249,366
250,516
251,789
252,465
253,468
254,807
255,498
256,759
257,441
258,711
259,666
260,846
261,897
262,543
263,654
264,609
265,807
266,1011
267,753
268,813
269,990
270,543
271,1119
272,576
273,546
274,687
275,1062
276,969
277,888
278,1083
279,1155
280,753
281,1092
282,972
283,627
284,1011
285,882
286,1386
287,831
288,645
289,819
290,861
291,1005
292,1242
293,861
294,759
295,807
296,1164
297,1386
298,705
299,837
300,837
301,987
302,1620
303,1401
304,1350
305,1641
306,1734
307,1245
308,1050
309,1455
310,1056
311,1725
312,1317
313,1665
314,1758
315,1317
316,1743
317,1476
318,1770
319,1200
320,1758
321,1311
322,1617
323,1068
324,1926
325,1251
326,2148
327,2181
328,1845
329,2337
330,1797
331,1980
332,2310
333,1785
334,1482
335,1731
336,1542
337,2379
338,2238
339,2511
340,2193
341,2304
342,1725
343,2697
344,2670
345,2277
346,2490
347,1773
348,2688
349,2217
350,1764
351,2259
352,2025
353,1773
354,2244
355,1416
356,1500
357,1914
358,3048
359,2244
360,3078
361,2925
362,2388
363,1854
364,2157
365,3093
366,3168
367,2910
368,2673
369,2730
370,2781
371,1836
372,1875
373,2367
374,2988
375,3036
376,2634
377,2505
378,3453
379,3516
380,1773
381,2739
382,2121
383,3771
384,2826
385,2937
386,2247
387,3198
388,3885
389,1932
390,4029
391,4020
392,3006
393,3036
394,3504
395,3429
396,2376
397,3642
398,4245
399,2757
400,3393
400
1,3
2,6
3,12
4,18
5,12
6,15
7,30
8,30
9,30
10,30
11,51
12,42
13,33
14,45
15,45
16,75
17,42
18,63
19,99
20,87
21,108
22,57
23,99
24,126
25,108
26,120
27,111
28,75
29,105
30,75
31,90
32,162
33,132
34,87
35,114
36,123
37,99
38,189
39,189
40,171
41,138
42,219
43,159
44,129
45,120
46,201
47,159
48,192
49,249
50,207
51,201
52,207
53,153
54,204
55,276
56,201
57,159
58,300
59,165
60,273
61,162
62,291
63,204
64,261
65,195
66,288
67,267
68,303
69,333
70,225
71,381
72,255
73,267
74,312
75,360
76,300
77,213
78,351
79,285
80,360
81,399
82,219
83,378
84,423
85,216
86,399
87,255
88,318
89,315
90,327
91,261
92,435
93,444
94,279
95,471
96,297
97,414
98,390
99,276
100,339
101,339
102,255
103,324
104,405
105,285
106,459
107,375
108,408
109,405
110,222
111,411
112,375
113,438
114,210
115,327
116,222
117,369
118,381
119,258
120,225
121,225
122,213
123,219
124,192
125,297
126,309
127,228
128,189
129,294
130,306
131,249
132,294
133,318
134,207
135,168
136,291
137,279
138,312
139,147
140,312
141,183
142,240
143,264
144,174
145,210
146,165
147,195
148,210
149,141
150,213
151,117
152,159
153,201
154,213
155,144
156,144
157,123
158,171
159,216
160,189
161,120
162,183
163,120
164,93
165,99
166,90
167,147
168,141
169,96
170,150
171,84
172,117
173,75
174,108
175,63
176,60
177,90
178,78
179,102
180,90
181,63
182,84
183,60
184,42
185,54
186,63
187,42
188,42
189,42
190,51
191,39
192,33
193,18
194,24
195,15
196,9
197,9
198,3
199,3
200,0
201,12
202,24
203,39
204,63
205,60
206,75
207,75
208,129
209,81
210,156
211,141
212,90
213,105
214,210
215,183
216,162
217,192
218,201
219,270
220,162
221,213
222,339
223,231
224,228
225,243
226,228
227,420
228,204
229,231
230,282
231,252
232,405
233,288
234,531
235,507
236,405
237,528
238,381
239,522
240,513
241,411
242,354
243,453
244,324
245,420
246,714
247,714
248,435
249,456
250,729
251,717
252,546
253,450
254,801
255,771
256,441
257,426
258,852
259,888
260,729
261,543
262,729
263,744
264,540
265,669
266,525
267,801
268,747
269,987
270,1026
271,1146
272,522
273,1092
274,1155
275,762
276,675
277,828
278,690
279,1158
280,1002
281,951
282,1122
283,639
284,666
285,999
286,981
287,762
288,1308
289,783
290,975
291,1275
292,810
293,864
294,957
295,756
296,1245
297,876
298,996
299,1107
300,993
301,1242
302,1200
303,1257
304,1449
305,1122
306,924
307,1197
308,918
309,975
310,1029
311,873
312,1740
313,1422
314,1722
315,1002
316,1122
317,1887
318,1824
319,1971
320,2100
321,2082
322,1677
323,2013
324,1596
325,1965
326,1542
327,1083
328,2022
329,1293
330,1995
331,2199
332,1881
333,2469
334,2415
335,2100
336,2388
337,2145
338,1623
339,1347
340,1728
341,2661
342,2352
343,1626
344,2412
345,2571
346,1740
347,2826
348,2358
349,2061
350,2940
351,1803
352,1767
353,2775
354,2682
355,2985
356,1437
357,1659
358,2583
359,2712
360,2427
361,1572
362,3108
363,2505
364,2760
365,3012
366,1530
367,3354
368,1737
369,1806
370,3105
371,2922
372,2703
373,2034
374,3525
375,2577
376,3267
377,2748
378,2733
379,2529
380,2721
381,3000
382,3162
383,1818
384,2103
385,3804
386,2316
387,3162
388,2868
389,3528
390,2619
391,3357
392,3570
393,2121
394,3123
395,2454
396,2316
397,3663
398,4179
399,2100
400,3423
400
1,3
2,9
3,6
4,12
5,15
6,18
7,33
8,39
9,21
10,33
11,54
12,54
13,48
14,60
15,75
16,69
17,72
18,45
19,51
20,78
21,105
22,54
23,96
24,99
25,132
26,138
27,75
28,120
29,105
30,93
31,156
32,87
33,147
34,81
35,141
36,141
37,105
38,111
39,144
40,162
41,120
42,174
43,147
44,165
45,240
46,126
47,228
48,141
49,234
50,258
51,159
52,258
53,225
54,204
55,180
56,258
57,252
58,189
59,156
60,249
61,195
62,258
63,219
64,321
65,240
66,225
67,273
68,294
69,192
70,333
71,357
72,333
73,225
74,327
75,312
76,354
77,234
78,267
79,393
80,378
81,330
82,321
83,324
84,246
85,207
86,402
87,414
88,345
89,390
90,324
91,402
92,411
93,432
94,243
95,420
96,411
97,402
98,288
99,480
100,405
101,282
102,318
103,423
104,513
105,462
106,483
107,495
108,429
109,480
110,231
111,276
112,462
113,366
114,240
115,222
116,273
117,213
118,261
119,246
120,357
121,378
122,420
123,201
124,312
125,213
126,384
127,207
128,321
129,270
130,333
131,336
132,366
133,186
134,189
135,252
136,222
137,153
138,222
139,246
140,255
141,144
142,171
143,198
144,267
145,288
146,279
147,249
148,273
149,216
150,216
151,246
152,201
153,159
154,183
155,126
156,225
157,192
158,204
159,129
160,201
161,189
162,114
163,171
164,171
165,174
166,102
167,108
168,120
169,96
170,159
171,150
172,111
173,66
174,138
175,117
176,120
177,57
178,108
179,51
180,48
181,69
182,87
183,54
184,42
185,78
186,42
187,45
188,42
189,42
190,42
191,36
192,33
193,33
194,18
195,15
196,18
197,6
198,6
199,0
200,0
201,9
202,18
203,36
204,54
205,60
206,93
207,63
208,87
209,123
210,126
211,84
212,120
213,120
214,99
215,237
216,198
217,234
218,156
219,144
220,288
221,273
222,243
223,369
224,339
225,393
226,306
227,234
228,405
229,348
230,321
231,246
232,474
233,492
234,468
235,366
236,414
237,330
238,591
239,447
240,645
241,390
242,549
243,537
244,624
245,552
246,612
247,663
248,771
249,408
250,414
251,771
252,792
253,387
254,738
255,570
256,789
257,522
258,609
259,546
260,879
261,780
262,723
263,801
264,462
265,564
266,783
267,495
268,516
269,633
270,1092
271,918
272,1059
273,720
274,720
275,591
276,735
277,1206
278,1005
279,996
280,1116
281,621
282,1095
283,879
284,945
285,960
286,783
287,1245
288,1089
289,1428
290,1434
291,942
292,1278
293,1359
294,1302
295,864
296,1179
297,1101
298,1263
299,1455
300,1392
301,1614
302,1065
303,1560
304,1407
305,1674
306,1326
307,1431
308,1617
309,1605
310,1794
311,1446
312,1797
313,1734
314,1140
315,1671
316,1281
317,1776
318,1986
319,1599
320,1782
321,987
322,1317
323,2178
324,1671
325,1662
326,1443
327,1731
328,2106
329,1392
330,2196
331,2145
332,2403
333,1998
334,2271
335,1773
336,2229
337,2013
338,1548
339,2649
340,1623
341,1668
342,2517
343,2595
344,2568
345,1302
346,2700
347,2244
348,1896
349,2139
350,1416
351,1398
352,1554
353,2163
354,3060
355,1572
356,1698
357,3012
358,2661
359,2127
360,2295
361,2199
362,2649
363,2325
364,1494
365,2127
366,1977
367,3258
368,3210
369,1893
370,1632
371,2694
372,3126
373,3201
374,1725
375,3579
376,3144
377,3468
378,2973
379,2853
380,2703
381,2394
382,2247
383,3492
384,2700
385,3825
386,3126
387,3039
388,3375
389,2298
390,3273
391,3576
392,3918
393,2478
394,2814
395,2271
396,2682
397,2088
398,3921
399,4026
400,2775
400
1,3
2,6
3,9
4,12
5,15
6,21
7,24
8,21
9,45
10,27
11,48
12,48
13,57
14,45
15,63
16,72
17,63
18,66
19,87
20,60
21,81
22,66
23,111
24,126
25,99
26,81
27,132
28,99
29,138
30,81
31,90
32,81
33,147
34,99
35,120
36,192
37,93
38,111
39,189
40,108
41,210
42,219
43,201
44,195
45,231
46,165
47,159
48,204
49,168
50,207
51,222
52,243
53,243
54,240
55,267
56,132
57,198
58,138
59,159
60,264
61,207
62,297
63,288
64,219
65,234
66,288
67,291
68,339
69,318
70,321
71,207
72,249
73,246
74,240
75,219
76,339
77,264
78,399
79,417
80,252
81,300
82,396
83,210
84,318
85,402
86,381
87,267
88,456
89,279
90,315
91,258
92,396
93,330
94,495
95,417
96,276
97,414
98,375
99,357
100,276
101,321
102,483
103,366
104,237
105,465
106,291
107,228
108,408
109,255
110,348
111,402
112,291
113,456
114,408
115,270
116,324
117,312
118,219
119,345
120,234
121,216
122,375
123,390
124,375
125,318
126,378
127,228
128,375
129,228
130,198
131,222
132,348
133,249
134,261
135,321
136,306
137,261
138,264
139,150
140,267
141,210
142,165
143,294
144,300
145,210
146,276
147,177
148,129
149,189
150,129
151,231
152,222
153,156
154,180
155,231
156,219
157,177
158,132
159,207
160,174
161,168
162,201
163,159
164,132
165,171
166,90
167,147
168,165
169,84
170,81
171,117
172,132
173,72
174,69
175,66
176,60
177,57
178,78
179,108
180,63
181,63
182,45
183,72
184,42
185,63
186,54
187,48
188,36
189,48
190,51
191,27
192,36
193,24
194,12
195,18
196,18
197,6
198,3
199,3
200,0
201,9
202,15
203,39
204,33
205,42
206,93
207,105
208,111
209,72
210,87
211,114
212,141
213,171
214,198
215,138
216,156
217,141
218,228
219,189
220,276
221,222
222,165
223,351
224,270
225,378
226,228
227,309
228,363
229,348
230,348
231,468
232,492
233,456
234,435
235,294
236,519
237,411
238,408
239,330
240,615
241,465
242,318
243,573
244,705
245,657
246,441
247,675
248,726
249,546
250,531
251,402
252,786
253,786
254,420
255,828
256,483
257,624
258,456
259,927
260,912
261,795
262,639
263,837
264,957
265,1014
266,966
267,615
268,507
269,867
270,891
271,1017
272,1083
273,756
274,873
275,867
276,558
277,657
278,1110
279,1092
280,1272
281,954
282,705
283,1287
284,924
285,834
286,1200
287,762
288,654
289,654
290,753
291,1359
292,1473
293,1227
294,762
295,1395
296,1056
297,834
298,1056
299,1578
300,720
301,990
302,1632
303,1686
304,1242
305,1200
306,1680
307,900
308,1779
309,1710
310,1785
311,1470
312,1047
313,1656
314,981
315,1668
316,999
317,1833
318,1053
319,960
320,1788
321,1002
322,1674
323,2046
324,1356
325,2010
326,1653
327,1665
328,1704
329,2364
330,2232
331,1167
332,2433
333,1146
334,1233
335,2556
336,1410
337,2253
338,1623
339,1884
340,1416
341,1326
342,1950
343,1281
344,2259
345,2550
346,1404
347,2667
348,2268
349,1830
350,2001
351,2571
352,1875
353,1695
354,1968
355,1713
356,1683
357,1509
358,2247
359,3000
360,2322
361,2100
362,2394
363,2955
364,1824
365,1980
366,3234
367,2031
368,3183
369,3012
370,2739
371,2001
372,1620
373,3303
374,2886
375,3513
376,1821
377,1683
378,3417
379,2943
380,3312
381,3339
382,2265
383,3627
384,3021
385,3258
386,2334
387,3636
388,1932
389,2931
390,2574
391,2895
392,2673
393,3450
394,2880
395,2310
396,4116
397,2655
398,3510
399,2847
400,4296
400
1,3
2,6
3,12
4,9
5,12
6,27
7,21
8,36
9,45
10,48
11,48
12,42
13,66
14,54
15,39
16,75
17,45
18,87
19,69
20,72
21,51
22,96
23,114
24,102
25,120
26,102
27,135
28,120
29,111
30,150
31,84
32,129
33,150
34,111
35,144
36,144
37,174
38,165
39,129
40,129
41,153
42,150
43,195
44,156
45,183
46,150
47,150
48,198
49,168
50,189
51,141
52,240
53,192
54,168
55,255
56,177
57,282
58,216
59,162
60,243
61,309
62,204
63,222
64,177
65,276
66,234
67,306
68,201
69,273
70,204
71,228
72,186
73,195
74,279
75,330
76,312
77,234
78,198
79,267
80,270
81,399
82,243
83,429
84,330
85,300
86,261
87,231
88,429
89,336
90,372
91,465
92,258
93,390
94,504
95,291
96,435
97,261
98,432
99,315
100,366
101,252
102,423
103,429
104,486
105,402
106,483
107,327
108,456
109,333
110,339
111,330
112,429
113,306
114,444
115,297
116,273
117,333
118,435
119,414
120,291
121,342
122,228
123,375
124,366
125,312
126,243
127,363
128,369
129,309
130,369
131,186
132,327
133,345
134,270
135,183
136,168
137,195
138,213
139,195
140,177
141,246
142,228
143,288
144,207
145,150
146,186
147,234
148,222
149,189
150,150
151,177
152,204
153,228
154,141
155,126
156,105
157,195
158,207
159,180
160,195
161,114
162,186
163,177
164,189
165,147
166,159
167,126
168,126
169,129
170,84
171,108
172,114
173,72
174,99
175,69
176,60
177,102
178,114
179,96
180,57
181,72
182,87
183,90
184,66
185,72
186,54
187,60
188,36
189,51
190,39
191,27
192,21
193,36
194,24
195,18
196,15
197,12
198,6
199,3
200,0
201,12
202,21
203,39
204,63
205,39
206,90
207,102
208,60
209,69
210,150
211,87
212,141
213,93
214,123
215,129
216,117
217,246
218,219
219,195
220,144
221,243
222,273
223,195
224,183
225,351
226,291
227,246
228,207
229,453
230,414
231,408
232,330
233,237
234,330
235,339
236,405
237,534
238,480
239,516
240,444
241,555
242,399
243,660
244,462
245,435
246,621
247,591
248,378
249,588
250,696
251,375
252,792
253,573
254,597
255,561
256,510
257,732
258,540
259,609
260,582
261,456
262,747
263,960
264,531
265,654
266,657
267,729
268,531
269,645
270,945
271,915
272,933
273,777
274,1083
275,585
276,825
277,843
278,708
279,675
280,945
281,1287
282,720
283,1131
284,951
285,630
286,1254
287,1230
288,1344
289,726
290,1188
291,735
292,1461
293,1443
294,1284
295,1290
296,1533
297,1494
298,753
299,1377
300,1548
301,1047
302,1284
303,1491
304,1428
305,1104
306,969
307,861
308,1191
309,1338
310,1677
311,1710
312,1509
313,1500
314,1719
315,1998
316,1278
317,1812
318,1866
319,1683
320,2013
321,1119
322,1251
323,1377
324,2052
325,1806
326,1677
327,1935
328,1623
329,1644
330,2175
331,2004
332,1302
333,2499
334,2418
335,1629
336,1320
337,1431
338,2175
339,1260
340,1221
341,1920
342,2499
343,2346
344,1443
345,1581
346,1512
347,1290
348,1503
349,2859
350,2415
351,1650
352,2115
353,1365
354,1605
355,2187
356,2517
357,1449
358,2109
359,2406
360,2433
361,3150
362,2670
363,1851
364,3147
365,3273
366,2751
367,2907
368,3450
369,3429
370,2475
371,3252
372,1866
373,2004
374,3546
375,2013
376,2499
377,1911
378,3402
379,3033
380,2847
381,3345
382,1749
383,3774
384,2763
385,2820
386,2772
387,3369
388,2286
389,3963
390,2205
391,2238
392,3954
393,3873
394,2883
395,1947
396,2724
397,3945
398,1977
399,3036
400,4164
400
1,0
2,6
3,15
4,15
5,18
6,15
7,30
8,27
9,21
10,24
11,39
12,39
13,45
14,63
15,60
16,51
17,78
18,42
19,96
20,72
21,60
22,114
23,99
24,108
25,72
26,126
27,105
28,132
29,99
30,123
31,99
32,81
33,132
34,120
35,132
36,105
37,195
38,147
39,192
40,132
41,213
42,210
43,171
44,123
45,216
46,243
47,216
48,234
49,159
50,177
51,183
52,135
53,171
54,129
55,150
56,222
57,141
58,168
59,252
60,213
61,309
62,156
63,156
64,162
65,234
66,303
67,201
68,330
69,219
70,297
71,258
